84CCA811B0A4
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/3/31,  14:22:28,     46.52,    -,              -,              -,        12,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.950001,32.256836,1020.222595,    -
 2022/3/31,  14:22:33,     45.48,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.959999,32.144531,1020.265808,    -
 2022/3/31,  14:22:42,     46.81,    -,              -,              -,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.010000,32.238281,1020.237671,    -
 2022/3/31,  14:22:47,     45.48,    -,              -,              -,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.030001,32.239258,1020.288879,    -
 2022/3/31,  14:22:52,     45.48,    -,              -,              -,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.049999,32.185547,1020.274658,    -
 2022/3/31,  14:22:57,     45.48,    -,              -,              -,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.080000,32.198242,1020.268921,    -
 2022/3/31,   14:23:2,     45.48,    -,              -,              -,        36,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.100000,31.997070,1020.293213,    -
 2022/3/31,   14:23:7,     45.48,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.120001,32.178711,1020.224976,    -
 2022/3/31,  14:23:16,     45.19,    -,              -,              -,        30,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.150000,32.068359,1020.265137,    -
 2022/3/31,  14:23:21,     45.33,    -,              -,              -,        24,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.180000,31.980469,1020.278442,    -
 2022/3/31,  14:23:26,     45.19,    -,              -,              -,        24,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.200001,31.767578,1020.229065,    -
 2022/3/31,  14:23:31,     45.48,    -,              -,              -,        24,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.209999,32.106445,1020.280212,    -
 2022/3/31,  14:23:36,     46.37,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.240000,32.187500,1020.266357,    -
 2022/3/31,  14:23:41,     45.48,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.250000,31.952148,1020.263306,    -
 2022/3/31,  14:23:49,     45.04,    -,              -,              -,        42,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.299999,31.764648,1020.289368,    -
 2022/3/31,  14:23:54,     45.93,    -,              -,              -,        48,        16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.320000,31.957031,1020.239990,    -
 2022/3/31,  14:23:59,     45.19,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.340000,31.744141,1020.236938,    -
 2022/3/31,   14:24:4,     44.89,    -,              -,              -,        18,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.360001,31.767578,1020.242188,    -
 2022/3/31,   14:24:9,     45.48,    -,              -,              -,        12,         4,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.379999,31.848633,1020.200806,    -
 2022/3/31,  14:24:15,     45.33,    -,              -,              -,        24,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.389999,31.951172,1020.243896,    -
 2022/3/31,  14:24:23,     45.93,    -,              -,              -,        24,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.440001,31.672852,1020.234985,    -
 2022/3/31,  14:24:28,     46.22,    -,              -,              -,        24,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.450001,33.226562,1020.305298,    -
 2022/3/31,  14:24:33,     47.26,    -,              -,              -,        18,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.469999,32.114258,1020.228760,    -
 2022/3/31,  14:24:38,     46.22,    -,              -,              -,        18,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.500000,31.845703,1020.160461,    -
 2022/3/31,  14:24:43,     46.81,    -,              -,              -,         6,         2,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.510000,31.767578,1020.265991,    -
 2022/3/31,  14:24:48,     45.93,    -,              -,              -,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.540001,31.960938,1020.224915,    -
 2022/3/31,  14:24:57,     46.22,    -,              -,              -,        30,         4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.559999,32.571289,1020.265015,    -
 2022/3/31,   14:25:2,     45.78,    -,              -,              -,        48,         8,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.580000,32.335938,1020.297058,    -
