7C9EBDD8CE0C
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/3/31,  14:22:51,     81.38,    -,              -,              -,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.170000,29.672852,1020.702515,    -
 2022/3/31,  14:22:56,     81.38,    -,              -,              -,        54,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.200001,29.912109,1020.752808,    -
 2022/3/31,   14:23:1,     81.38,    -,              -,              -,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.219999,29.676758,1020.786560,    -
 2022/3/31,   14:23:6,     81.24,    -,              -,              -,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.250000,29.598633,1020.800720,    -
 2022/3/31,  14:23:11,     81.09,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.270000,30.017578,1020.759521,    -
 2022/3/31,  14:23:19,     81.38,    -,              -,              -,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.320000,29.750000,1020.779846,    -
 2022/3/31,  14:23:24,     81.83,    -,              -,              -,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.320000,30.123047,1020.732910,    -
 2022/3/31,  14:23:30,     80.94,    -,              -,              -,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.340000,29.414062,1020.738892,    -
 2022/3/31,  14:23:35,     80.94,    -,              -,              -,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.360001,29.843750,1020.717041,    -
 2022/3/31,  14:23:40,     81.09,    -,              -,              -,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.389999,29.913086,1020.731262,    -
 2022/3/31,  14:23:45,     81.24,    -,              -,              -,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.420000,29.666992,1020.726501,    -
 2022/3/31,  14:23:53,     81.09,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.440001,29.534180,1020.796021,    -
 2022/3/31,  14:23:58,     80.79,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.480000,29.739258,1020.780151,    -
 2022/3/31,   14:24:3,     81.09,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.490000,29.401367,1020.686279,    -
 2022/3/31,   14:24:8,     81.09,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.510000,29.741211,1020.719666,    -
 2022/3/31,  14:24:13,     81.24,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.530001,29.336914,1020.725403,    -
 2022/3/31,  14:24:18,     81.24,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.549999,29.754883,1020.731384,    -
 2022/3/31,  14:24:27,     81.09,    -,              -,              -,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.580000,29.137695,1020.726379,    -
 2022/3/31,  14:24:32,     80.94,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.610001,30.085938,1020.712830,    -
 2022/3/31,  14:24:37,     81.24,    -,              -,              -,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.639999,30.323242,1020.763428,    -
 2022/3/31,  14:24:42,     80.94,    -,              -,              -,        36,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.660000,29.897461,1020.658447,    -
 2022/3/31,  14:24:47,     80.94,    -,              -,              -,        27,         6,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.690001,29.594727,1020.681335,    -
 2022/3/31,  14:24:52,     80.94,    -,              -,              -,        45,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.700001,30.069336,1020.717529,    -
 2022/3/31,   14:25:1,     81.38,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.730000,30.047852,1020.656982,    -
 2022/3/31,   14:25:6,     81.38,    -,              -,              -,        54,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.760000,30.659180,1020.687988,    -
 2022/3/31,  14:25:11,     81.68,    -,              -,              -,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.780001,30.885742,1020.721741,    -
 2022/3/31,  14:25:16,     81.24,    -,              -,              -,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.799999,30.662109,1020.644287,    -
 2022/3/31,  14:25:21,     82.57,    -,              -,              -,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.830000,29.559570,1020.741882,    -
 2022/3/31,  14:25:26,     81.83,    -,              -,              -,        63,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.840000,29.751953,1020.656067,    -
 2022/3/31,  14:25:34,     81.68,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.879999,29.742188,1020.770142,    -
 2022/3/31,  14:25:39,     81.68,    -,              -,              -,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.910000,29.271484,1020.773438,    -
 2022/3/31,  14:25:44,     81.38,    -,              -,              -,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.940001,29.183594,1020.760254,    -
 2022/3/31,  14:25:49,     81.38,    -,              -,              -,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.959999,29.251953,1020.765930,    -
 2022/3/31,  14:25:55,     81.24,    -,              -,              -,        63,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.969999,28.767578,1020.756775,    -
 2022/3/31,   14:26:0,     78.72,    -,              -,              -,        63,        21,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.990000,28.724609,1020.796875,    -
 2022/3/31,   14:26:8,     81.68,    -,              -,              -,        36,        12,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.020000,30.011719,1020.708618,    -
